"codigo_producto","caja_grosor_mm","caja_exterior_largo","caja_exterior_ancho","caja_exterior_alto","caja_interior_largo","caja_interior_ancho","caja_interior_alto","perimetro_caja_m","cantidad_cajas_alto","cantidad_cajas_largo","cantidad_cajas_ancho","cantidad_cajas_total","utilizacion","caja_tipo_id","volumen_producto_canal_servicios_comida","volumen_producto_canal_minorista","volumen_producto_canal_cadenas_corporativas","volumen_producto_canal_otros","volumen_producto_total","volumen_producto_planta_buenos_aires","volumen_producto_planta_curitiba","volumen_producto_planta_santiago","volumen_producto_planta_bakersfield","volumen_producto_planta_monterrey","cantidad_pallets_planta_buenos_aires","cantidad_pallets_planta_curitiba","cantidad_pallets_planta_santiago","cantidad_pallets_planta_monterrey","cantidad_pallets_planta_bakersfield","cantidad_pallets_total","cantidad_productos","volumen_tipo_planta_buenos_aires","volumen_tipo_planta_curitiba","volumen_tipo_planta_santiago","volumen_tipo_planta_monterrey","volumen_tipo_planta_bakersfield","costo_unitario_base","costo_total_base","descuento_planta_buenos_aires","descuento_planta_curitiba","descuento_planta_santiago","descuento_planta_monterrey","descuento_planta_bakersfield","costo_unitario_planta_buenos_aires","costo_unitario_planta_curitiba","costo_unitario_planta_santiago","costo_unitario_planta_monterrey","costo_unitario_planta_bakersfield","costo_por_pallet","costo_total_planta_buenos_aires","costo_total_planta_curitiba","costo_total_planta_santiago","costo_total_planta_monterrey","costo_total_planta_bakersfield","costo_total","costo_pallet_planta_buenos_aires","costo_pallet_planta_curitiba","costo_pallet_planta_santiago","costo_pallet_planta_monterrey","costo_pallet_planta_bakersfield","costo_pallets_total"
"BR0338",3,399.555692758424,299.7087205161,179.217411522359,393.555692758424,293.7087205161,173.217411522359,1.39852882654905,10,2,4,80,0.993580710943846,34,34163,0,0,2795,36958,0,1072,35886,0,0,0,13.4,448.575,0,0,461.975,31,29736998,33095755,3208686,10585229,15891313,0.6,1790670.6,-30,-30,-20,-20,-30,0.42,0.42,0.48,0.48,0.42,150,0,450.24,17225.28,0,0,17675.52,0,2010,67286.25,0,0,69296.25
"BR0339",3,398.065471387297,239.576210143892,268.412056686635,392.065471387297,233.576210143892,262.412056686635,1.27528336306238,6,2,5,60,0.888807540955237,9,642678,0,19158,0,661836,0,407639,254197,0,0,0,6793.98333333333,4236.61666666667,0,0,11030.6,4,140,6737440,2635752,108,124,0.6,1406034.6,10,-30,-30,10,10,0.66,0.42,0.42,0.66,0.66,150,0,171208.38,106762.74,0,0,277971.12,0,1019097.5,635492.5,0,0,1654590
"BR0340",3,399.379355375369,273.94279801479,224.900112316767,393.379355375369,267.94279801479,218.900112316767,1.34664430678032,8,2,4,64,0.911321060986652,28,1697970,0,30437,0,1728407,0,1006991,333326,388090,0,0,15734.234375,5208.21875,0,6063.90625,27006.359375,21,3772230,41724522,10938375,41193306,20265210,0.6,3368389.8,-20,-30,-30,-30,-30,0.48,0.42,0.42,0.42,0.42,150,0,422936.22,139996.92,0,162997.8,725930.94,0,2360135.15625,781232.8125,0,909585.9375,4050953.90625
"BR0340XL",3,399.926643810439,277.254614848935,255.936472350173,393.926643810439,271.254614848935,249.936472350173,1.35436251731875,7,2,4,56,0.919677561683307,56,1559526,0,27955,0,1587481,0,924886,306148,356447,0,0,16515.8214285714,5466.92857142857,0,6365.125,28347.875,20,3032900,39372600,14009120,29426500,20363600,0.6,3186141.6,-20,-30,-30,-30,-30,0.48,0.42,0.42,0.42,0.42,150,0,388452.12,128582.16,0,149707.74,666742.02,0,2477373.21428571,820039.285714286,0,954768.75,4252181.25
"BR0341",3,399.091067535497,239.867256980065,233.07956154354,393.091067535497,233.867256980065,227.07956154354,1.27791664903112,7,2,5,70,0.903860631245766,24,512738,0,9318,0,522056,0,0,415053,107003,0,0,0,5929.32857142857,0,1528.61428571429,7457.94285714286,8,251720,1068736,3557680,544936,997144,0.6,481516.2,0,-20,-20,-10,-20,0.6,0.48,0.48,0.54,0.48,150,0,0,199225.44,0,51361.44,250586.88,0,0,889399.285714286,0,229292.142857143,1118691.42857143
"BR0342",3,398.892297950046,276.87044157952,246.125229701704,392.892297950046,270.87044157952,240.125229701704,1.35152547905913,7,2,4,56,0.880912286746608,19,40711,0,0,0,40711,0,40711,0,0,0,0,726.982142857143,0,0,0,726.982142857143,4,0,2705300,0,0,0,0.6,405795,10,-30,10,10,10,0.66,0.42,0.66,0.66,0.66,150,0,17098.62,0,0,0,17098.62,0,109047.321428571,0,0,0,109047.321428571
"BR0343",3,399.73284817278,269.792928196326,343.999201005041,393.73284817278,263.792928196326,337.999201005041,1.33905155273821,5,2,4,40,0.858764507415755,43,0,0,286173,0,286173,0,91907,194266,0,0,0,2297.675,4856.65,0,0,7154.325,4,0,5649776,777064,0,0,0.6,964026,10,-30,-20,10,10,0.66,0.42,0.48,0.66,0.66,150,0,38600.94,93247.68,0,0,131848.62,0,344651.25,728497.5,0,0,1073148.75
"BR0344",3,397.509154021161,276.418918157633,290.666922283448,391.509154021161,270.418918157633,284.666922283448,1.34785614435759,6,2,4,48,0.88717237160278,8,0,0,312633,0,312633,0,92689,219944,0,0,0,1931.02083333333,4582.16666666667,0,0,6513.1875,7,92043,872844,4159729,69076,916881,0.6,523763.4,10,-20,-30,10,-20,0.66,0.48,0.42,0.66,0.48,150,0,44490.72,92376.48,0,0,136867.2,0,289653.125,687325,0,0,976978.125
"BR0345",3,399.891448512403,299.919553286123,317.631731930534,393.891448512403,293.919553286123,311.631731930534,1.39962200359705,5,2,4,40,0.881834393858629,52,6083,0,519602,0,525685,0,94198,431487,0,0,0,2354.95,10787.175,0,0,13142.125,3,0,370332,1294461,0,0,0.6,332958.6,10,-20,-20,10,10,0.66,0.48,0.48,0.66,0.66,150,0,45215.04,207113.76,0,0,252328.8,0,353242.5,1618076.25,0,0,1971318.75
"BR0346",3,399.693335084587,299.762924302295,257.100144978147,393.693335084587,293.762924302295,251.100144978147,1.39891251877376,7,2,4,56,0.998277846887019,38,2657,0,397961,0,400618,0,134550,266068,0,0,0,2402.67857142857,4751.21428571429,0,0,7153.89285714286,28,29084916,14313292,21513156,8963136,15359960,0.6,1912167,-30,-30,-30,-20,-30,0.42,0.42,0.42,0.48,0.42,150,0,56511,111748.56,0,0,168259.56,0,360401.785714286,712682.142857143,0,0,1073083.92857143
"BR0347",3,399.288142989791,299.489681815439,249.106387964785,393.288142989791,293.489681815439,243.106387964785,1.39755564961046,7,2,4,56,0.965378076026621,27,5,0,380621,1090,381716,0,0,0,381716,0,0,0,0,0,6816.35714285714,6816.35714285714,8,0,0,4619800,0,4011408,0.6,647340.6,10,10,-30,10,-30,0.66,0.66,0.42,0.66,0.42,150,0,0,0,0,160320.72,160320.72,0,0,0,0,1022453.57142857,1022453.57142857
"BR0348",3,399.403325358649,299.531366951489,290.889912118574,393.403325358649,293.531366951489,284.889912118574,1.39786938462028,6,2,4,48,0.966674237571528,30,2,0,142660,0,142662,0,64906,77756,0,0,0,1352.20833333333,1619.91666666667,0,0,2972.125,14,15200626,9823324,16858856,0,0,0.6,1794977.4,-30,-30,-30,10,10,0.42,0.42,0.42,0.66,0.66,150,0,27260.52,32657.52,0,0,59918.04,0,202831.25,242987.5,0,0,445818.75
"BR0349",3,399.693335084587,299.762924302295,257.100144978147,393.693335084587,293.762924302295,251.100144978147,1.39891251877376,7,2,4,56,0.998277846887019,38,0,0,92361,0,92361,0,0,92361,0,0,0,0,1649.30357142857,0,0,1649.30357142857,28,29084916,14313292,21513156,8963136,15359960,0.6,1912167,-30,-30,-30,-20,-30,0.42,0.42,0.42,0.48,0.42,150,0,0,38791.62,0,0,38791.62,0,0,247395.535714286,0,0,247395.535714286
"BR0350",3,399.464172072871,299.587905218947,219.748735251768,393.464172072871,293.587905218947,213.748735251768,1.39810415458364,8,2,4,64,0.974012947325199,32,139,0,3647,0,3786,3786,0,0,0,0,59.15625,0,0,0,0,59.15625,25,13163925,24203000,19799650,1645275,2645925,0.6,1474986.6,-30,-30,-30,-10,-20,0.42,0.42,0.42,0.54,0.48,150,1590.12,0,0,0,0,1590.12,8873.4375,0,0,0,0,8873.4375
"BR0351",3,399.464172072871,299.587905218947,219.748735251768,393.464172072871,293.587905218947,213.748735251768,1.39810415458364,8,2,4,64,0.974012947325199,32,3207,0,68372,0,71579,71579,0,0,0,0,1118.421875,0,0,0,0,1118.421875,25,13163925,24203000,19799650,1645275,2645925,0.6,1474986.6,-30,-30,-30,-10,-20,0.42,0.42,0.42,0.54,0.48,150,30063.18,0,0,0,0,30063.18,167763.28125,0,0,0,0,167763.28125
"BR0352",3,399.877441753675,277.234396359934,298.438073667139,393.877441753675,271.234396359934,292.438073667139,1.35422367622722,6,2,4,48,0.919021653979895,50,30713,0,0,0,30713,0,18980,11733,0,0,0,395.416666666667,244.4375,0,0,639.854166666667,9,0,9281511,4539762,0,0,0.6,921418.2,10,-30,-30,10,10,0.66,0.42,0.42,0.66,0.66,150,0,7971.6,4927.86,0,0,12899.46,0,59312.5,36665.625,0,0,95978.125
"BR0353",3,396.736060465176,239.523320860284,264.159669960407,390.736060465176,233.523320860284,258.159669960407,1.27251876265092,6,2,5,60,0.871612613269493,5,21335,0,0,0,21335,21335,0,0,0,0,355.583333333333,0,0,0,0,355.583333333333,5,437365,0,0,0,0,0.6,52483.8,-10,10,10,10,10,0.54,0.66,0.66,0.66,0.66,150,11520.9,0,0,0,0,11520.9,53337.5,0,0,0,0,53337.5
"BR0354",3,397.509154021161,276.418918157633,290.666922283448,391.509154021161,270.418918157633,284.666922283448,1.34785614435759,6,2,4,48,0.88717237160278,8,50094,0,0,0,50094,0,0,50094,0,0,0,0,1043.625,0,0,1043.625,7,92043,872844,4159729,69076,916881,0.6,523763.4,10,-20,-30,10,-20,0.66,0.48,0.42,0.66,0.48,150,0,0,21039.48,0,0,21039.48,0,0,156543.75,0,0,156543.75
"BR0355",3,398.579922309114,276.660762454932,199.633529189483,392.579922309114,270.660762454932,193.633529189483,1.35048136952809,9,2,4,72,0.917244740936732,11,23972,0,0,0,23972,0,23972,0,0,0,0,332.944444444444,0,0,0,332.944444444444,14,1653176,23126782,5354454,10334100,0,0.6,1734364.8,-20,-30,-20,-30,10,0.48,0.42,0.48,0.42,0.66,150,0,10068.24,0,0,0,10068.24,0,49941.6666666667,0,0,0,49941.6666666667
"BR0356",3,399.926643810439,277.254614848935,255.936472350173,393.926643810439,271.254614848935,249.936472350173,1.35436251731875,7,2,4,56,0.919677561683307,56,37946,0,0,0,37946,0,0,37946,0,0,0,0,677.607142857143,0,0,677.607142857143,20,3032900,39372600,14009120,29426500,20363600,0.6,3186141.6,-20,-30,-30,-30,-30,0.48,0.42,0.42,0.42,0.42,150,0,0,15937.32,0,0,15937.32,0,0,101641.071428571,0,0,101641.071428571
"BR0357",3,399.555282378015,238.973500554299,244.125950324208,393.555282378015,232.973500554299,238.125950324208,1.27705756586463,7,2,5,70,0.944267127028848,33,23014,0,0,0,23014,0,15160,7854,0,0,0,216.571428571429,112.2,0,0,328.771428571429,12,1379580,1519512,645816,0,0,0.6,177245.4,-20,-20,-10,10,10,0.48,0.48,0.54,0.66,0.66,150,0,7276.8,4241.16,0,0,11517.96,0,32485.7142857143,16830,0,0,49315.7142857143
"BR0358",3,399.693335084587,299.762924302295,257.100144978147,393.693335084587,293.762924302295,251.100144978147,1.39891251877376,7,2,4,56,0.998277846887019,38,0,8728,0,0,8728,0,8728,0,0,0,0,155.857142857143,0,0,0,155.857142857143,28,29084916,14313292,21513156,8963136,15359960,0.6,1912167,-30,-30,-30,-20,-30,0.42,0.42,0.42,0.48,0.42,150,0,3665.76,0,0,0,3665.76,0,23378.5714285714,0,0,0,23378.5714285714
"BR0359",3,399.555282378015,238.973500554299,244.125950324208,393.555282378015,232.973500554299,238.125950324208,1.27705756586463,7,2,5,70,0.944267127028848,33,19687,0,0,0,19687,19687,0,0,0,0,281.242857142857,0,0,0,0,281.242857142857,12,1379580,1519512,645816,0,0,0.6,177245.4,-20,-20,-10,10,10,0.48,0.48,0.54,0.66,0.66,150,9449.76,0,0,0,0,9449.76,42186.4285714286,0,0,0,0,42186.4285714286
"BR0360",3,399.4566572862,299.559680438227,199.726211629175,393.4566572862,293.559680438227,193.726211629175,1.39803267544885,9,2,4,72,0.995810829214127,31,100212,0,0,0,100212,0,0,100212,0,0,0,0,1391.83333333333,0,0,1391.83333333333,26,14612468,14809158,44233852,878410,3754218,0.6,1806648.6,-30,-30,-30,0,-20,0.42,0.42,0.42,0.6,0.48,150,0,0,42089.04,0,0,42089.04,0,0,208775,0,0,208775
"BR0361",3,398.705408975371,298.983218032755,163.357544839731,392.705408975371,292.983218032755,157.357544839731,1.39537725401625,11,2,4,88,0.991692596752447,13,114948,0,0,0,114948,0,110251,4697,0,0,0,1252.85227272727,53.375,0,0,1306.22727272727,15,2084415,11326320,83385,496680,1066470,0.6,602290.8,-20,-30,10,0,-10,0.48,0.42,0.66,0.6,0.54,150,0,46305.42,3100.02,0,0,49405.44,0,187927.840909091,8006.25,0,0,195934.090909091
"BR0362",3,399.828921779431,299.877356999302,271.931420790883,393.828921779431,293.877356999302,265.931420790883,1.39941255755747,6,2,4,48,0.905679987311111,48,22649,0,0,0,22649,0,0,22649,0,0,0,0,471.854166666667,0,0,471.854166666667,14,374374,7437836,18446778,185668,2225328,0.6,1228713.6,0,-30,-30,10,-20,0.6,0.42,0.42,0.66,0.48,150,0,0,9512.58,0,0,9512.58,0,0,70778.125,0,0,70778.125
"BR0363",3,399.828921779431,299.877356999302,271.931420790883,393.828921779431,293.877356999302,265.931420790883,1.39941255755747,6,2,4,48,0.905679987311111,48,93363,0,0,0,93363,0,0,0,93363,0,0,0,0,0,1945.0625,1945.0625,14,374374,7437836,18446778,185668,2225328,0.6,1228713.6,0,-30,-30,10,-20,0.6,0.42,0.42,0.66,0.48,150,0,0,0,0,44814.24,44814.24,0,0,0,0,291759.375,291759.375
"BR0364",3,399.709108395608,299.774039414591,238.891854981838,393.709108395608,293.774039414591,232.891854981838,1.3989662956204,7,2,4,56,0.927649033640618,41,80636,0,0,0,80636,0,80636,0,0,0,0,1439.92857142857,0,0,0,1439.92857142857,9,0,6935679,0,879984,8400276,0.6,1081062.6,10,-30,10,-10,-30,0.66,0.42,0.66,0.54,0.42,150,0,33867.12,0,0,0,33867.12,0,215989.285714286,0,0,0,215989.285714286
"BR0365",3,399.555692758424,299.7087205161,179.217411522359,393.555692758424,293.7087205161,173.217411522359,1.39852882654905,10,2,4,80,0.993580710943846,34,107201,0,0,0,107201,0,107201,0,0,0,0,1340.0125,0,0,0,1340.0125,31,29736998,33095755,3208686,10585229,15891313,0.6,1790670.6,-30,-30,-20,-20,-30,0.42,0.42,0.48,0.48,0.42,150,0,45024.42,0,0,0,45024.42,0,201001.875,0,0,0,201001.875
"BR0366",3,399.987041795387,299.989934108923,224.995748919131,393.987041795387,293.989934108923,218.995748919131,1.39995395180862,8,2,4,64,0.999915160158415,57,14653,0,0,0,14653,0,0,14653,0,0,0,0,228.953125,0,0,228.953125,11,387563,6356361,9581121,3509,3564,0.6,890842.8,0,-30,-30,10,10,0.6,0.42,0.42,0.66,0.66,150,0,0,6154.26,0,0,6154.26,0,0,34342.96875,0,0,34342.96875
"BR0367",3,399.4566572862,299.559680438227,199.726211629175,393.4566572862,293.559680438227,193.726211629175,1.39803267544885,9,2,4,72,0.995810829214127,31,51022,0,0,0,51022,0,0,0,51022,0,0,0,0,0,708.638888888889,708.638888888889,26,14612468,14809158,44233852,878410,3754218,0.6,1806648.6,-30,-30,-30,0,-20,0.42,0.42,0.42,0.6,0.48,150,0,0,0,0,24490.56,24490.56,0,0,0,0,106295.833333333,106295.833333333
"BR0368",3,399.913412963177,299.937927302393,185.7431819242,393.913412963177,293.937927302393,179.7431819242,1.39970268053114,9,2,4,72,0.928322754647945,55,97174,0,0,3610,100784,0,0,0,100784,0,0,0,0,0,1399.77777777778,1399.77777777778,2,0,0,0,0,217962,0.6,65388.6,10,10,10,10,-20,0.66,0.66,0.66,0.66,0.48,150,0,0,0,0,48376.32,48376.32,0,0,0,0,209966.666666667,209966.666666667
"BR0369",3,399.828921779431,299.877356999302,271.931420790883,393.828921779431,293.877356999302,265.931420790883,1.39941255755747,6,2,4,48,0.905679987311111,48,44106,0,0,0,44106,0,0,44106,0,0,0,0,918.875,0,0,918.875,14,374374,7437836,18446778,185668,2225328,0.6,1228713.6,0,-30,-30,10,-20,0.6,0.42,0.42,0.66,0.48,150,0,0,18524.52,0,0,18524.52,0,0,137831.25,0,0,137831.25
"BR0370",3,399.709108395608,299.774039414591,238.891854981838,393.709108395608,293.774039414591,232.891854981838,1.3989662956204,7,2,4,56,0.927649033640618,41,0,101561,0,0,101561,0,0,0,101561,0,0,0,0,0,1813.58928571429,1813.58928571429,9,0,6935679,0,879984,8400276,0.6,1081062.6,10,-30,10,-10,-30,0.66,0.42,0.66,0.54,0.42,150,0,0,0,0,42655.62,42655.62,0,0,0,0,272038.392857143,272038.392857143
"BR0371",3,399.693335084587,299.762924302295,257.100144978147,393.693335084587,293.762924302295,251.100144978147,1.39891251877376,7,2,4,56,0.998277846887019,38,0,141544,0,46,141590,0,0,0,141590,0,0,0,0,0,2528.39285714286,2528.39285714286,28,29084916,14313292,21513156,8963136,15359960,0.6,1912167,-30,-30,-30,-20,-30,0.42,0.42,0.42,0.48,0.42,150,0,0,0,0,59467.8,59467.8,0,0,0,0,379258.928571429,379258.928571429
"BR0372",3,399.828921779431,299.877356999302,271.931420790883,393.828921779431,293.877356999302,265.931420790883,1.39941255755747,6,2,4,48,0.905679987311111,48,0,181556,0,0,181556,0,181556,0,0,0,0,3782.41666666667,0,0,0,3782.41666666667,14,374374,7437836,18446778,185668,2225328,0.6,1228713.6,0,-30,-30,10,-20,0.6,0.42,0.42,0.66,0.48,150,0,76253.52,0,0,0,76253.52,0,567362.5,0,0,0,567362.5
"BR0373",3,399.879450675377,299.913580311683,299.899489682015,393.879450675377,293.913580311683,293.899489682015,1.39958606197412,6,2,4,48,0.999075810935959,51,0,49137,0,0,49137,0,49137,0,0,0,0,1023.6875,0,0,0,1023.6875,18,136782,31428684,9133218,1691766,9687888,0.6,1735944.6,10,-30,-30,-10,-30,0.66,0.42,0.42,0.54,0.42,150,0,20637.54,0,0,0,20637.54,0,153553.125,0,0,0,153553.125
"BR0374",3,399.693335084587,299.762924302295,257.100144978147,393.693335084587,293.762924302295,251.100144978147,1.39891251877376,7,2,4,56,0.998277846887019,38,0,15996,0,0,15996,0,0,0,15996,0,0,0,0,0,285.642857142857,285.642857142857,28,29084916,14313292,21513156,8963136,15359960,0.6,1912167,-30,-30,-30,-20,-30,0.42,0.42,0.42,0.48,0.42,150,0,0,0,0,6718.32,6718.32,0,0,0,0,42846.4285714286,42846.4285714286
"BR0375",3,399.693335084587,299.762924302295,257.100144978147,393.693335084587,293.762924302295,251.100144978147,1.39891251877376,7,2,4,56,0.998277846887019,38,0,240998,0,0,240998,0,0,0,240998,0,0,0,0,0,4303.53571428571,4303.53571428571,28,29084916,14313292,21513156,8963136,15359960,0.6,1912167,-30,-30,-30,-20,-30,0.42,0.42,0.42,0.48,0.42,150,0,0,0,0,101219.16,101219.16,0,0,0,0,645530.357142857,645530.357142857
"BR0376",3,399.693335084587,299.762924302295,257.100144978147,393.693335084587,293.762924302295,251.100144978147,1.39891251877376,7,2,4,56,0.998277846887019,38,0,71871,0,0,71871,0,0,0,71871,0,0,0,0,0,1283.41071428571,1283.41071428571,28,29084916,14313292,21513156,8963136,15359960,0.6,1912167,-30,-30,-30,-20,-30,0.42,0.42,0.42,0.48,0.42,150,0,0,0,0,30185.82,30185.82,0,0,0,0,192511.607142857,192511.607142857
"BR0377",3,399.693335084587,299.762924302295,257.100144978147,393.693335084587,293.762924302295,251.100144978147,1.39891251877376,7,2,4,56,0.998277846887019,38,0,31227,0,0,31227,0,0,0,31227,0,0,0,0,0,557.625,557.625,28,29084916,14313292,21513156,8963136,15359960,0.6,1912167,-30,-30,-30,-20,-30,0.42,0.42,0.42,0.48,0.42,150,0,0,0,0,13115.34,13115.34,0,0,0,0,83643.75,83643.75
"BR0378",3,399.926643810439,277.254614848935,255.936472350173,393.926643810439,271.254614848935,249.936472350173,1.35436251731875,7,2,4,56,0.919677561683307,56,0,0,0,8811,8811,0,8114,697,0,0,0,144.892857142857,12.4464285714286,0,0,157.339285714286,20,3032900,39372600,14009120,29426500,20363600,0.6,3186141.6,-20,-30,-30,-30,-30,0.48,0.42,0.42,0.42,0.42,150,0,3407.88,292.74,0,0,3700.62,0,21733.9285714286,1866.96428571429,0,0,23600.8928571429
"BR0379",3,399.926643810439,277.254614848935,255.936472350173,393.926643810439,271.254614848935,249.936472350173,1.35436251731875,7,2,4,56,0.919677561683307,56,2,0,0,67892,67894,0,50646,0,0,17248,0,904.392857142857,0,308,0,1212.39285714286,20,3032900,39372600,14009120,29426500,20363600,0.6,3186141.6,-20,-30,-30,-30,-30,0.48,0.42,0.42,0.42,0.42,150,0,21271.32,0,7244.16,0,28515.48,0,135658.928571429,0,46200,0,181858.928571429
"BR0380",3,399.926643810439,277.254614848935,255.936472350173,393.926643810439,271.254614848935,249.936472350173,1.35436251731875,7,2,4,56,0.919677561683307,56,584,0,0,122186,122770,53989,43273,16762,0,8746,964.089285714286,772.732142857143,299.321428571429,156.178571428571,0,2192.32142857143,20,3032900,39372600,14009120,29426500,20363600,0.6,3186141.6,-20,-30,-30,-30,-30,0.48,0.42,0.42,0.42,0.42,150,25914.72,18174.66,7040.04,3673.32,0,54802.74,144613.392857143,115909.821428571,44898.2142857143,23426.7857142857,0,328848.214285714
"BR0381",3,399.379355375369,273.94279801479,224.900112316767,393.379355375369,267.94279801479,218.900112316767,1.34664430678032,8,2,4,64,0.911321060986652,28,0,0,0,30911,30911,0,6954,23957,0,0,0,108.65625,374.328125,0,0,482.984375,21,3772230,41724522,10938375,41193306,20265210,0.6,3368389.8,-20,-30,-30,-30,-30,0.48,0.42,0.42,0.42,0.42,150,0,2920.68,10061.94,0,0,12982.62,0,16298.4375,56149.21875,0,0,72447.65625
"BR0382",3,399.379355375369,273.94279801479,224.900112316767,393.379355375369,267.94279801479,218.900112316767,1.34664430678032,8,2,4,64,0.911321060986652,28,9892,0,0,61298,71190,0,40982,0,0,30208,0,640.34375,0,472,0,1112.34375,21,3772230,41724522,10938375,41193306,20265210,0.6,3368389.8,-20,-30,-30,-30,-30,0.48,0.42,0.42,0.42,0.42,150,0,17212.44,0,12687.36,0,29899.8,0,96051.5625,0,70800,0,166851.5625
"BR0383",3,399.379355375369,273.94279801479,224.900112316767,393.379355375369,267.94279801479,218.900112316767,1.34664430678032,8,2,4,64,0.911321060986652,28,1051,0,0,15386,16437,13508,0,0,0,2929,211.0625,0,0,45.765625,0,256.828125,21,3772230,41724522,10938375,41193306,20265210,0.6,3368389.8,-20,-30,-30,-30,-30,0.48,0.42,0.42,0.42,0.42,150,6483.84,0,0,1230.18,0,7714.02,31659.375,0,0,6864.84375,0,38524.21875
"BR0384",3,399.379355375369,273.94279801479,224.900112316767,393.379355375369,267.94279801479,218.900112316767,1.34664430678032,8,2,4,64,0.911321060986652,28,1437,0,0,19034,20471,7628,0,0,0,12843,119.1875,0,0,200.671875,0,319.859375,21,3772230,41724522,10938375,41193306,20265210,0.6,3368389.8,-20,-30,-30,-30,-30,0.48,0.42,0.42,0.42,0.42,150,3661.44,0,0,5394.06,0,9055.5,17878.125,0,0,30100.78125,0,47978.90625
"BR0385",3,399.379355375369,273.94279801479,224.900112316767,393.379355375369,267.94279801479,218.900112316767,1.34664430678032,8,2,4,64,0.911321060986652,28,133,28,59,2,222,35,79,51,31,26,0.546875,1.234375,0.796875,0.40625,0.484375,3.46875,21,3772230,41724522,10938375,41193306,20265210,0.6,3368389.8,-20,-30,-30,-30,-30,0.48,0.42,0.42,0.42,0.42,150,16.8,33.18,21.42,10.92,13.02,95.34,82.03125,185.15625,119.53125,60.9375,72.65625,520.3125
"BR0386",3,399.987041795387,299.989934108923,224.995748919131,393.987041795387,293.989934108923,218.995748919131,1.39995395180862,8,2,4,64,0.999915160158415,57,134,28,59,2,223,35,79,52,31,26,0.546875,1.234375,0.8125,0.40625,0.484375,3.484375,11,387563,6356361,9581121,3509,3564,0.6,890842.8,0,-30,-30,10,10,0.6,0.42,0.42,0.66,0.66,150,21,33.18,21.84,17.16,20.46,113.64,82.03125,185.15625,121.875,60.9375,72.65625,522.65625
"BR0387",3,399.4566572862,299.559680438227,199.726211629175,393.4566572862,293.559680438227,193.726211629175,1.39803267544885,9,2,4,72,0.995810829214127,31,0,0,0,5144,5144,0,0,5144,0,0,0,0,71.4444444444444,0,0,71.4444444444444,26,14612468,14809158,44233852,878410,3754218,0.6,1806648.6,-30,-30,-30,0,-20,0.42,0.42,0.42,0.6,0.48,150,0,0,2160.48,0,0,2160.48,0,0,10716.6666666667,0,0,10716.6666666667
"BR0388",3,399.555282378015,238.973500554299,244.125950324208,393.555282378015,232.973500554299,238.125950324208,1.27705756586463,7,2,5,70,0.944267127028848,33,1613,0,0,61227,62840,0,49527,13313,0,0,0,707.528571428571,190.185714285714,0,0,897.714285714286,12,1379580,1519512,645816,0,0,0.6,177245.4,-20,-20,-10,10,10,0.48,0.48,0.54,0.66,0.66,150,0,23772.96,7189.02,0,0,30961.98,0,106129.285714286,28527.8571428571,0,0,134657.142857143
"BR0389",3,399.379355375369,273.94279801479,224.900112316767,393.379355375369,267.94279801479,218.900112316767,1.34664430678032,8,2,4,64,0.911321060986652,28,0,0,0,2295,2295,0,2295,0,0,0,0,35.859375,0,0,0,35.859375,21,3772230,41724522,10938375,41193306,20265210,0.6,3368389.8,-20,-30,-30,-30,-30,0.48,0.42,0.42,0.42,0.42,150,0,963.9,0,0,0,963.9,0,5378.90625,0,0,0,5378.90625
"BR0390",3,399.926643810439,277.254614848935,255.936472350173,393.926643810439,271.254614848935,249.936472350173,1.35436251731875,7,2,4,56,0.919677561683307,56,0,0,0,3517,3517,0,3517,0,0,0,0,62.8035714285714,0,0,0,62.8035714285714,20,3032900,39372600,14009120,29426500,20363600,0.6,3186141.6,-20,-30,-30,-30,-30,0.48,0.42,0.42,0.42,0.42,150,0,1477.14,0,0,0,1477.14,0,9420.53571428571,0,0,0,9420.53571428571
"BR0391",3,398.579922309114,276.660762454932,199.633529189483,392.579922309114,270.660762454932,193.633529189483,1.35048136952809,9,2,4,72,0.917244740936732,11,1226086,0,265033,0,1491119,0,1151498,339621,0,0,0,15993.0277777778,4716.95833333333,0,0,20709.9861111111,14,1653176,23126782,5354454,10334100,0,0.6,1734364.8,-20,-30,-20,-30,10,0.48,0.42,0.48,0.42,0.66,150,0,483629.16,163018.08,0,0,646647.24,0,2398954.16666667,707543.75,0,0,3106497.91666667
"BR0392",3,399.555692758424,299.7087205161,179.217411522359,393.555692758424,293.7087205161,173.217411522359,1.39852882654905,10,2,4,80,0.993580710943846,34,37497,0,243,0,37740,0,33494,4246,0,0,0,418.675,53.075,0,0,471.75,31,29736998,33095755,3208686,10585229,15891313,0.6,1790670.6,-30,-30,-20,-20,-30,0.42,0.42,0.48,0.48,0.42,150,0,14067.48,2038.08,0,0,16105.56,0,62801.25,7961.25,0,0,70762.5
"BR0393",3,398.579922309114,276.660762454932,199.633529189483,392.579922309114,270.660762454932,193.633529189483,1.35048136952809,9,2,4,72,0.917244740936732,11,19231,0,0,0,19231,0,0,19231,0,0,0,0,267.097222222222,0,0,267.097222222222,14,1653176,23126782,5354454,10334100,0,0.6,1734364.8,-20,-30,-20,-30,10,0.48,0.42,0.48,0.42,0.66,150,0,0,9230.88,0,0,9230.88,0,0,40064.5833333333,0,0,40064.5833333333
