"codigo_producto","descripcion_producto","ingrediente_forma","tipo_proyecto","subcategoria","categoria","tamaño_corte","peso_neto_caja","tamaño_paquete","cantidad_paquetes","peso_neto_paquete","caja_tipo_id","volumen_producto_canal_servicios_comida","volumen_producto_canal_minorista","volumen_producto_canal_cadenas_corporativas","volumen_producto_canal_otros","volumen_producto_total","volumen_producto_planta_buenos_aires","volumen_producto_planta_curitiba","volumen_producto_planta_santiago","volumen_producto_planta_monterrey","volumen_producto_planta_bakersfield","cantidad_pallets_planta_buenos_aires","cantidad_pallets_planta_curitiba","cantidad_pallets_planta_santiago","cantidad_pallets_planta_monterrey","cantidad_pallets_planta_bakersfield","cantidad_pallets_total","costo_total_planta_buenos_aires","costo_total_planta_curitiba","costo_total_planta_santiago","costo_total_planta_monterrey","costo_total_planta_bakersfield","costo_pallets_planta_buenos_aires","costo_pallets_planta_curitiba","costo_pallets_planta_santiago","costo_pallets_planta_monterrey","costo_pallets_planta_bakersfield","costo_pallets_total","costo_total"
"BR0384","5 bolsas de 2,5 kg | Bastones rectos de brocoli 11x11 mm | Ref UC1","Bastones rectos de brocoli","Estacional","Bastones clasicos - Grado B","Bastones clasicos","Medio",12.5,"5 X 2,5 KG",5,2.5,"d57ede415e9b30ea0e94a15552298aa3",1437,0,0,19034,20471,7628,0,0,12843,0,120,0,0,201,0,321,5034.48,0,0,6935.22,0,18000,0,0,30150,0,48150,11969.7
"BR0385","5 bolsas de 2,5 kg | Bastones rectos de brocoli 11x11 mm | Ref UC1","Bastones rectos de brocoli","Estacional","Bastones clasicos - Grado B","Bastones clasicos","Medio",12.5,"5 X2,5 KG",5,2.5,"d57ede415e9b30ea0e94a15552298aa3",133,28,59,2,222,35,79,51,26,31,1,2,1,1,1,6,23.1,52.14,33.66,14.04,20.46,150,300,150,150,150,900,143.4
"BR0386","5 bolsas de 2,5 kg | Bastones rectos de brocoli 6x6 mm | Ref WPA","Bastones rectos de brocoli","Estacional","Bastones clasicos - Grado B","Bastones clasicos","Fino",12.5,"5 X 2,5 KG",5,2.5,"414d4cf5c1bc8a346f7e4445ede7acbd",134,28,59,2,223,35,79,52,26,31,1,2,1,1,1,6,25.025,46.215,23.66,18.59,22.165,150,300,150,150,150,900,135.655
"BR0387","5 bolsas de 2,5 kg | Bastones rectos de brocoli 9x9 mm | Ref WFG","Bastones rectos de brocoli","Estacional","Bastones clasicos - Grado B","Bastones clasicos","Medio",12.5,"5 X 2,5 KG",5,2.5,"48d2fa87ef6ac189e633680672b6132e",0,0,0,5144,5144,0,0,5144,0,0,0,0,81,0,0,81,0,0,2340.52,0,0,0,0,12150,0,0,12150,2340.52
"BR0388","Bastones rectos de brocoli 9x9 mm - clasico - Caja de 5 packs de 2,5 kg | Ref GR7","Bastones rectos de brocoli","Estacional","Bastones clasicos - Grado B","Bastones clasicos","Medio",12.5,"5 X 2,5 KG",5,2.5,"1cbc364190e4feb6cfbe064584c400ab",1613,0,0,61227,62840,0,49527,13313,0,0,0,885,238,0,0,1123,0,25754.04,9518.795,0,0,0,132750,35700,0,0,168450,35272.835
"BR0389","5 bolsas de 2,5 kg | Bastones rectos de brocoli 9x9 mm | Ref BHE","Bastones rectos de brocoli","Estacional","Bastones clasicos - Grado B","Bastones clasicos","Medio",12.5,"5 X 2,5 KG",5,2.5,"fc6931875b8384c7bacd18bb4699795f",0,0,0,2295,2295,0,2295,0,0,0,0,36,0,0,0,36,0,1514.7,0,0,0,0,5400,0,0,0,5400,1514.7
"BR0390","BonsaiGreen Bastones rectos de brocoli 6x6 mm 5 x 2,5 kg | Ref FVE","Bastones rectos de brocoli","Estacional","Bastones clasicos - Sigilo","Bastones clasicos","Fino",12.5,"5 X 2,5 KG",5,2.5,"2361696c0cf9b4a8490d7098c11e6a51",0,0,0,3517,3517,0,3517,0,0,0,0,63,0,0,0,63,0,1688.16,0,0,0,0,9450,0,0,0,9450,1688.16
"BR0391","BonsaiGreen Gajos de brocoli sazonado 5 x 2,5 kg | Ref PO5","Gajos de brocoli","Forma estable","Bastones clasicos - Sigilo","Bastones clasicos","Forma",12.5,"5X2,5 KG",5,2.5,"83d3c7c10fbc6fe2e476fd8c600855e2",1226086,0,265033,0,1491119,0,1151498,339621,0,0,0,15994,4717,0,0,20711,0,483629.16,163018.08,0,0,0,2399100,707550,0,0,3106650,646647.24
"BR0392","BonsaiGreen Gajos de brocoli sazonado 5 x 2,5 kg | Ref PO5","Gajos de brocoli","Forma estable","Bastones clasicos - Sigilo","Bastones clasicos","Forma",12.5,"5 X 2,5 KG",5,2.5,"dc0b41c3254944ee2f8977c80dc8f455",37497,0,243,0,37740,0,33494,4246,0,0,0,621,79,0,0,700,0,21771.1,3035.89,0,0,0,93150,11850,0,0,105000,24806.99
"BR0393","11 bolsas de 1 kg | Gajos de brocoli","Gajos de brocoli","Forma estable","Bastones clasicos - Reserva Privada","Bastones clasicos","Forma",11,"11 X 1 KG",11,1,"83d3c7c10fbc6fe2e476fd8c600855e2",19231,0,0,0,19231,0,0,19231,0,0,0,0,268,0,0,268,0,0,9230.88,0,0,0,0,40200,0,0,40200,9230.88
"BR0394","Gajos de brocoli - con cabo - Caja de 5 packs de 2,5 kg","Gajos de brocoli","Forma estable","Bastones clasicos - Reserva Privada","Bastones clasicos","Forma",12.5,"5 X 2,5 KG",5,2.5,"b9470f0403af99853ed89bcf86be3235",27637,0,0,0,27637,0,0,27637,0,0,0,0,432,0,0,432,0,0,17964.05,0,0,0,0,64800,0,0,64800,17964.05
"BR0395","Gajos de brocoli - sazonado - Caja de 5 packs de 2,5 kg","Gajos de brocoli","Forma estable","Bastones clasicos - Sigilo","Bastones clasicos","Forma",12.5,"5 X 2,5 KG",5,2.5,"082c1cdb42b1abd201403ca33ca11ef0",206835,0,18454,0,225289,0,225289,0,0,0,0,3130,0,0,0,3130,0,117150.28,0,0,0,0,469500,0,0,0,469500,117150.28
"BR0396","5 bolsas de 2,5 kg | Gajos de brocoli sin gluten | Ref EQY","Gajos de brocoli","Forma estable","Bastones clasicos - Sigilo","Bastones clasicos","Forma",12.5,"5 X 2,5 KG",5,2.5,"ac8b5267c6be652bd0aff43408408e79",1933,2,515633,18382,535950,0,535950,0,0,0,0,8375,0,0,0,8375,0,243857.25,0,0,0,0,1256250,0,0,0,1256250,243857.25
"BR0397","5 bolsas de 2,5 kg | Gajos de brocoli sin gluten | Ref S62","Gajos de brocoli","Forma estable","Bastones clasicos - Sigilo","Bastones clasicos","Forma",12.5,"5 X 2,5 KG",5,2.5,"162c41fa859810e889efa37f867819bb",0,1,484350,0,484351,0,484351,0,0,0,0,10091,0,0,0,10091,0,232488.48,0,0,0,0,1513650,0,0,0,1513650,232488.48
"BR0398","Gajos de brocoli - sin gluten - Caja de 5 packs de 2,5 kg","Gajos de brocoli","Forma estable","Bastones clasicos - Sigilo","Bastones clasicos","Forma",12.5,"5 X 2,5 KG",5,2.5,"bdefb2124af27fa9ca0fa5d293a18aa4",0,0,71218,0,71218,0,71218,0,0,0,0,1113,0,0,0,1113,0,37033.36,0,0,0,0,166950,0,0,0,166950,37033.36
"BR0399","Bastones rectos de brocoli 6x9 mm - clasico - Caja de 5 packs de 2,5 kg","Bastones rectos de brocoli","Estacional","Bastones clasicos - Sigilo","Bastones clasicos","Fino",12.5,"5 X 2,5 KG",5,2.5,"170f5916eaeb0e271ae012eedb1ad645",1417,0,24732,0,26149,0,0,26149,0,0,0,0,654,0,0,654,0,0,16996.85,0,0,0,0,98100,0,0,98100,16996.85
"BR0400","5 bolsas de 2,5 kg | Bastones rectos de brocoli | Ref H44","Bastones rectos de brocoli","Estacional","Bastones clasicos - Legumes Frites","Bastones clasicos","Medio",12.5,"5 X 2,5 KG",5,2.5,"b4d42409ba0a801454f8f3bc60d94ec1",17214,0,0,0,17214,0,0,0,0,17214,0,0,0,0,431,431,0,0,0,0,12308.01,0,0,0,0,64650,64650,12308.01
"BR0401","5 bolsas de 2,5 kg | Bastones rectos de brocoli 9x9 mm con cabo","Bastones rectos de brocoli","Estacional","Bastones clasicos - Sigilo","Bastones clasicos","Medio",12.5,"5 X 2,5 KG",5,2.5,"6f0bc5eabea0d399e9342acf41bcb33b",8746,0,12414,0,21160,0,8112,0,0,13048,0,151,0,0,242,393,0,4380.48,0,0,8611.68,0,22650,0,0,36300,58950,12992.16
"BR0402","BonsaiGreen Gajos de brocoli 13 x 0,75 kg","Gajos de brocoli","Forma estable","Bastones clasicos - Sigilo","Bastones clasicos","Forma",9.75,"13 X 0,75 KG",13,0.75,"0b72571a5bb7429ce7de424547e8d27d",0,16214,0,0,16214,0,0,0,0,16214,0,0,0,0,226,226,0,0,0,0,11593.01,0,0,0,0,33900,33900,11593.01
"BR0403","BonsaiGreen Bastones rectos de brocoli 6x6 mm con cabo 5 x 2,5 kg","Bastones rectos de brocoli","Estacional","Bastones clasicos - Sigilo","Bastones clasicos","Fino",12.5,"5 X 2,5 KG",5,2.5,"4472825c5f9816d7befa089cf8451878",128,27,57,2,214,33,76,50,25,30,1,2,2,1,1,7,23.595,54.34,35.75,17.875,21.45,150,300,300,150,150,1050,153.01
"BR0404","Bastones rectos de brocoli 9x9 mm - clasico - Caja de 11 packs de 1 kg","Bastones rectos de brocoli","Estacional","Bastones clasicos - Sigilo","Bastones clasicos","Medio",11,"11 X 1 KG",11,1,"563a3fa61d441769163b35905be8987d",129,27,57,2,215,34,76,50,25,30,1,2,1,1,1,6,24.31,54.34,35.75,17.875,21.45,150,300,150,150,150,900,153.725
"BR0405","BonsaiVegetales Bastones rectos de brocoli 10x10 mm 5 x 2,5 kg","Bastones rectos de brocoli","Estacional","Guarniciones - Otros","Guarniciones","Medio",12.5,"5 X 2,5 KG",5,2.5,"55b52b97c05b19dbbbefa191622fe36a",129,27,58,2,216,34,77,50,25,30,1,2,1,1,1,6,15.47,35.035,35.75,13,21.45,150,300,150,150,150,900,120.705
"BR0406","BonsaiGreen Brocoli en rejilla sazonado 5 x 2,5 kg","Brocoli en rejilla","Forma estable","Bastones clasicos - Sigilo","Bastones clasicos","Forma",12.5,"5X2,5 KG",5,2.5,"a23eeef1c0cd8cfd40b780d65382034a",130,27,58,2,217,34,77,51,25,30,1,2,2,1,1,7,24.31,35.035,33.15,14.625,21.45,150,300,300,150,150,1050,128.57
"BR0407","5 bolsas de 2,5 kg | Espirales de brocoli sazonado","Espirales de brocoli","Forma estable","Bastones clasicos - Sigilo","Bastones clasicos","Forma",12.5,"5 X2,5 KG",5,2.5,"c61dafed9b7d2c7f917d4debf65896c1",1944,0,0,0,1944,0,0,1944,0,0,0,0,41,0,0,41,0,0,1137.24,0,0,0,0,6150,0,0,6150,1137.24
"BR0408","Brocoli en rejilla - clasico - Caja de 11 packs de 1 kg | Ref GM8","Brocoli en rejilla","Forma estable","Bastones clasicos - Sigilo","Bastones clasicos","Forma",11,"11 X 1 KG",11,1,"a23eeef1c0cd8cfd40b780d65382034a",131,27,59,2,219,34,78,51,26,30,1,2,2,1,1,7,24.31,35.49,33.15,15.21,21.45,150,300,300,150,150,1050,129.61
"BR0409","5 bolsas de 2,5 kg | Bastones rectos de brocoli 9x9 mm sin gluten, horneado","Bastones rectos de brocoli","Estacional","Bastones clasicos - Sigilo","Bastones clasicos","Medio",12.5,"5 X 2,5 KG",5,2.5,"563a3fa61d441769163b35905be8987d",132,27,59,2,220,34,78,51,26,31,1,2,1,1,1,6,24.31,55.77,36.465,18.59,22.165,150,300,150,150,150,900,157.3
"BR0410","Brocoli en rejilla - clasico - Caja de 5 packs de 1,75 kg","Brocoli en rejilla","Forma estable","Bastones clasicos - Sigilo","Bastones clasicos","Forma",8.75,"5x1,8 kg",5,1.75,"b5ff628fcb5e9885b7d13c5dd1ddd441",4903,0,0,0,4903,0,0,4903,0,0,0,0,103,0,0,103,0,0,3775.31,0,0,0,0,15450,0,0,15450,3775.31
"BR0411","5 bolsas de 2,5 kg | Mix crujiente de brocoli","Mix crujiente de brocoli","Forma estable","Bastones clasicos - Sigilo","Bastones clasicos","Forma",12.5,"5 X 2,5 KG",5,2.5,"27cfee279bf2517d910cfab7c0b51213",3001,0,0,0,3001,0,0,3001,0,0,0,0,47,0,0,47,0,0,1560.52,0,0,0,0,7050,0,0,7050,1560.52
"BR0412","Dippers de brocoli - clasico - Caja de 5 packs de 2,5 kg","Dippers de brocoli","Forma estable","Bastones clasicos - Sigilo","Bastones clasicos","Forma",12.5,"5 X 2,5 KG",5,2.5,"414d4cf5c1bc8a346f7e4445ede7acbd",2347,0,0,0,2347,367,807,587,293,293,7,15,11,6,6,45,262.405,472.095,267.085,209.495,209.495,1050,2250,1650,900,900,6750,1420.575
"BR0413","BonsaiPremium Bastones rectos de brocoli 6x6 mm 5 x 2,5 kg | Ref F06","Bastones rectos de brocoli","Estacional","Bastones clasicos - Reserva Privada","Bastones clasicos","Fino",12.5,"5 X 2,5 KG",5,2.5,"5914abeae491eab8612131985b15994f",0,0,0,2014,2014,0,0,0,0,2014,0,0,0,0,36,36,0,0,0,0,1047.28,0,0,0,0,5400,5400,1047.28
"BR0414","Dippers de brocoli - clasico - Caja de 11 packs de 0,5 kg","Dippers de brocoli","Forma estable","Bastones clasicos - Sigilo","Bastones clasicos","Forma",5.5,"11 X 0,5 KG",11,0.5,"55b52b97c05b19dbbbefa191622fe36a",135,28,60,2,225,35,80,52,27,31,1,2,1,1,1,6,15.925,36.4,37.18,14.04,22.165,150,300,150,150,150,900,125.71
"BR0415","Dippers de brocoli - clasico - Caja de 5 packs de 2,5 kg","Dippers de brocoli","Forma estable","Bastones clasicos - Sigilo","Bastones clasicos","Forma",12.5,"5 X 2,5 KG",5,2.5,"963709ce03639618149be23f8bb82ece",136,28,60,2,226,35,80,53,27,31,1,2,2,1,1,7,25.025,36.4,27.56,19.305,22.165,150,300,300,150,150,1050,130.455
"BR0416","BonsaiVegetales Cubos de brocoli 5 x 2,5 kg","Cubos de brocoli","Forma estable","Guarniciones - Cubos","Guarniciones","Forma",12.5,"5 X 2,5 KG",5,2.5,"55b52b97c05b19dbbbefa191622fe36a",128,27,57,2,214,33,76,50,25,30,1,2,1,1,1,6,15.015,34.58,35.75,13,21.45,150,300,150,150,150,900,119.795
"BR0417","Mix crujiente de brocoli - clasico - Caja de 11 packs de 0,75 kg","Mix crujiente de brocoli","Forma estable","Bastones clasicos - Sigilo","Bastones clasicos","Forma",8.25,"11 X 0,75 KG",11,0.75,"563a3fa61d441769163b35905be8987d",2761,0,0,0,2761,0,0,2761,0,0,0,0,50,0,0,50,0,0,1974.115,0,0,0,0,7500,0,0,7500,1974.115
"BR0418","BonsaiGreen Mix crujiente de brocoli 11 x 0,75 kg","Mix crujiente de brocoli","Forma estable","Bastones clasicos - Sigilo","Bastones clasicos","Forma",8.25,"11X0,8 KG",11,0.8,"563a3fa61d441769163b35905be8987d",3942,0,0,0,3942,0,0,3942,0,0,0,0,71,0,0,71,0,0,2818.53,0,0,0,0,10650,0,0,10650,2818.53
"BR0419","5 bolsas de 2,5 kg | Bastones rectos de brocoli 9x18 mm | Ref TUA","Bastones rectos de brocoli","Estacional","Bastones clasicos - Reserva Privada","Bastones clasicos","Corte steak",12.5,"5 X 2,5 KG",5,2.5,"3cdb44bb6e06ba2151d665a0c599b894",43300,0,0,0,43300,0,0,0,43300,0,0,0,0,722,0,722,0,0,0,25980,0,0,0,0,108300,0,108300,25980
"BR0420","5 bolsas de 2,5 kg | Bastones rectos de brocoli 11x11 mm | Ref ADD","Bastones rectos de brocoli","Estacional","Bastones clasicos - Reserva Privada","Bastones clasicos","Medio",12.5,"5 X 2,5 KG",5,2.5,"a130566667d4be7bb38053adaefea0af",205852,0,0,0,205852,0,24227,0,181625,0,0,379,0,2838,0,3217,0,11628.96,0,76282.5,0,0,56850,0,425700,0,482550,87911.46
"BR0421","5 bolsas de 2,5 kg | Bastones rectos de brocoli 9x9 mm | Ref 45W","Bastones rectos de brocoli","Estacional","Bastones clasicos - Reserva Privada","Bastones clasicos","Medio",12.5,"5 X 2,5 KG",5,2.5,"3826faf22304dbe5bef22f8c36155874",145803,0,0,0,145803,0,0,0,145803,0,0,0,0,2604,0,2604,0,0,0,61237.26,0,0,0,0,390600,0,390600,61237.26
