"codigo_producto","descripcion_producto","ingrediente_forma","tipo_proyecto","subcategoria","categoria","tamaño_corte","peso_neto_caja","tamaño_paquete","cantidad_paquetes","peso_neto_paquete","caja_tipo_id","id_sencillo","caja_grosor_mm","caja_interior_largo","caja_interior_ancho","caja_interior_alto","caja_exterior_largo","caja_exterior_ancho","caja_exterior_alto","pallet_alto","pallet_ancho","pallet_largo","cantidad_cajas_alto","cantidad_cajas_largo","cantidad_cajas_ancho","cantidad_cajas_total","utilizacion","volumen_interior_caja_mm3","volumen_exterior_caja_mm3","volumen_pallet_mm3","perimetro_caja_m","headspace_max_pct","ect_n_m","carga_max_kg","volumen_tipo_planta_buenos_aires","volumen_tipo_planta_curitiba","volumen_tipo_planta_santiago","volumen_tipo_planta_monterrey","volumen_tipo_planta_bakersfield","costo_unitario_base","costo_total_base","costo_unitario_planta_buenos_aires","costo_unitario_planta_curitiba","costo_unitario_planta_santiago","costo_unitario_planta_monterrey","costo_unitario_planta_bakersfield","descuento_planta_buenos_aires","descuento_planta_curitiba","descuento_planta_santiago","descuento_planta_monterrey","descuento_planta_bakersfield","costo_por_pallet"
"BR0255","BonsaiPremium Bastones rectos de brocoli 6x6 mm 5 x 2,5 kg | Ref UW8","Bastones rectos de brocoli","Estacional","Bastones clasicos - Reserva Privada","Bastones clasicos","Fino",12.5,"5 X 2,5 KG",5,2.5,"11b35a29e8327acfb5f714e16d96040c",7,4.1,379,268,363,387.2,276.2,371.2,1800,800,1200,4,2,4,32,0.735145377185185,36870636,39697850.368,1728000000,1.3268,0.08,1200,162.299694189602,0,0,0,0,707459,0.65,459848.35,0.715,0.715,0.715,0.715,0.455,10,10,10,10,-30,150
"BR0256","BonsaiPremium Bastones rectos de brocoli 6x6 mm 5 x 2,5 kg | Ref R0L","Bastones rectos de brocoli","Estacional","Bastones clasicos - Reserva Privada","Bastones clasicos","Fino",12.5,"5 X 2,5 kg",5,2.5,"4f15606db1c337e2b9460243b25326d4",61,4.1,379,268,358,387.2,276.2,366.2,1800,800,1200,4,2,4,32,0.725243095703704,36362776,39163127.168,1728000000,1.3268,0.08,1200,162.299694189602,0,0,0,0,408317,0.65,265406.05,0.715,0.715,0.715,0.715,0.52,10,10,10,10,-20,150
"BR0257","BonsaiPremium Bastones rectos de brocoli 6x6 mm 5 x 2,5 kg | Ref 9HL","Bastones rectos de brocoli","Estacional","Bastones clasicos - Reserva Privada","Bastones clasicos","Fino",12.5,"5 X 2,5 KG",5,2.5,"2060590a59a5c59ff1bb32dbffe1028b",23,4.1,386,286,288,394.2,294.2,296.2,1800,800,1200,6,2,4,48,0.954205338,31794048,34351392.168,1728000000,1.3768,0.08,1200,168.415902140673,0,3030744,317886,0,1089426,0.65,480789.4,0.715,0.455,0.585,0.715,0.52,10,-30,-10,10,-20,150
"BR0258","BonsaiPremium Bastones rectos de brocoli 6x6 mm 5 x 2,5 kg | Ref EBV","Bastones rectos de brocoli","Estacional","Bastones clasicos - Reserva Privada","Bastones clasicos","Fino",12.5,"5 X 2,5 KG",5,2.5,"2060590a59a5c59ff1bb32dbffe1028b",23,4.1,386,286,288,394.2,294.2,296.2,1800,800,1200,6,2,4,48,0.954205338,31794048,34351392.168,1728000000,1.3768,0.08,1200,168.415902140673,0,3030744,317886,0,1089426,0.65,480789.4,0.715,0.455,0.585,0.715,0.52,10,-30,-10,10,-20,150
"BR0259","5 bolsas de 2,5 kg | Corte rustico de brocoli | Ref VYR","Corte rustico de brocoli","Forma estable","Bastones clasicos - Sigilo","Bastones clasicos","Forma",12.5,"5 X 2,5 KG",5,2.5,"d85b31778b741c8bdb462d9f332e56d2",176,4.1,383,248,244,391.2,256.2,252.2,1800,800,1200,7,2,4,56,0.819157369333333,23176096,25276855.968,1728000000,1.2948,0.08,1200,158.385321100917,0,77278,0,559350,0,0.65,206904.1,0.715,0.65,0.715,0.52,0.715,10,0,10,-20,10,150
"BR0260","5 bolsas de 2,5 kg | Bastones rectos de brocoli 9x9 mm | Ref RZ3","Bastones rectos de brocoli","Estacional","Bastones clasicos - Legumes Frites Salados","Bastones clasicos","Medio",12.5,"5 X 2,5 KG",5,2.5,"f95687311339e4b9b0ef5622b26fd941",199,2.7,393,255,209,398.4,260.4,214.4,1800,800,1200,8,2,4,64,0.823799125333333,20944935,22242576.384,1728000000,1.3176,0.06,730,98.0477064220183,133266,515298,0,3609036,0,0.6,425760,0.6,0.54,0.66,0.42,0.66,0,-10,10,-30,10,150
"BR0261","BonsaiPremium Gajos de brocoli 5 x 2,5 kg","Gajos de brocoli","Forma estable","Bastones clasicos - Reserva Privada","Bastones clasicos","Forma",12.5,"5 X 2,5 KG",5,2.5,"83d3c7c10fbc6fe2e476fd8c600855e2",102,2.7,393,255,194,398.4,260.4,199.4,1800,800,1200,9,2,4,72,0.861934416,19441710,20686425.984,1728000000,1.3176,0.06,730,98.0477064220183,0,6090540,1812800,0,0,0.6,948400.8,0.66,0.42,0.48,0.66,0.66,10,-30,-20,10,10,150
"BR0262","BonsaiVegetales Cubos de brocoli 11 x 1 kg","Cubos de brocoli","Forma estable","Guarniciones - Cubos","Guarniciones","Forma",11,"11 X 1 KG",11,1,"83d3c7c10fbc6fe2e476fd8c600855e2",102,2.7,393,255,194,398.4,260.4,199.4,1800,800,1200,9,2,4,72,0.861934416,19441710,20686425.984,1728000000,1.3176,0.06,730,98.0477064220183,0,6090540,1812800,0,0,0.6,948400.8,0.66,0.42,0.48,0.66,0.66,10,-30,-20,10,10,150
"BR0263","5 bolsas de 2,5 kg | Bastones rectos de brocoli | Ref 2YG","Bastones rectos de brocoli","Estacional","Bastones clasicos - Legumes Frites","Bastones clasicos","Corte steak",12.5,"5 X 2,5 KG",5,2.5,"b9470f0403af99853ed89bcf86be3235",148,4.1,383,248,194,391.2,256.2,202.2,1800,800,1200,8,2,4,64,0.750577184,18426896,20265583.968,1728000000,1.2948,0.08,1200,158.385321100917,94324,0,55274,0,0,0.65,48619.35,0.65,0.715,0.65,0.715,0.715,0,10,0,10,10,150
"BR0264","5 bolsas de 2,5 kg | Bastones rectos de brocoli | Ref GW2","Bastones rectos de brocoli","Estacional","Bastones clasicos - Legumes Frites","Bastones clasicos","Medio",12.5,"5 X 2,5 KG",5,2.5,"1a3ffa8018de4637afcdd1e390e2602a",14,4.1,383,248,199,391.2,256.2,207.2,1800,800,1200,8,2,4,64,0.769137450666667,18901816,20766711.168,1728000000,1.2948,0.08,1200,158.385321100917,546324,0,0,526628,375136,0.65,235314.3,0.52,0.715,0.715,0.52,0.585,-20,10,10,-20,-10,150
"BR0265","Gajos de brocoli - clasico - Caja de 5 packs de 2,5 kg | Ref SF8","Gajos de brocoli","Forma estable","Bastones clasicos - Reserva Privada","Bastones clasicos","Forma",12.5,"5 X 2,5 KG",5,2.5,"3b9cad8a30970ffa68683f11cb2734ba",43,4.1,383,248,184,391.2,256.2,192.2,1800,800,1200,9,2,4,72,0.802638732,17477056,19263329.568,1728000000,1.2948,0.08,1200,158.385321100917,0,0,68585,0,0,0.65,44580.25,0.715,0.715,0.585,0.715,0.715,10,10,-10,10,10,150
"BR0266","13 bolsas de 0,75 kg | Espirales de brocoli","Espirales de brocoli","Forma estable","Bastones clasicos - Sigilo","Bastones clasicos","Forma",9.75,"13 X 0,75 KG",13,0.75,"4989f7c44b56191eebb2c0b95763c0db",54,2.7,395,296,250,400,301.4,255.4,1800,800,1200,7,2,3,42,0.748392944444444,29230000,30791024,1728000000,1.4028,0.06,730,104.387767584098,0,990990,0,0,0,0.6,198198,0.66,0.48,0.66,0.66,0.66,10,-20,10,10,10,150
"BR0267","5 bolsas de 2,5 kg | Bastones rectos de brocoli con cabo, crocante","Bastones rectos de brocoli","Estacional","Bastones clasicos - Sigilo","Bastones clasicos","Fino",12.5,"5 X 2,5 KG",5,2.5,"5c09a821f787019adf0ee74c5cc31985",72,4.1,385,255,318,393.2,263.2,326.2,1800,800,1200,5,2,4,40,0.781447136296296,31219650,33758516.288,1728000000,1.3128,0.08,1200,160.587155963303,0,1321576,322352,0,0,0.65,534276.6,0.715,0.455,0.52,0.715,0.715,10,-30,-20,10,10,150
"BR0268","BonsaiGreen Bastones rectos de brocoli 9x9 mm 5 x 2,5 kg | Ref 5JJ","Bastones rectos de brocoli","Estacional","Bastones clasicos - Legumes Frites","Bastones clasicos","Medio",12.5,"5X2,5 KG",5,2.5,"55b52b97c05b19dbbbefa191622fe36a",66,4.1,386,286,179,394.2,294.2,187.2,1800,800,1200,9,2,4,72,0.904594392,19760884,21710265.408,1728000000,1.3768,0.08,1200,168.415902140673,4150192,6511048,34760,2059872,20680,0.65,1038094.85,0.455,0.455,0.715,0.52,0.715,-30,-30,10,-20,10,150
"BR0269","BonsaiGreen Bastones rectos de brocoli 9x9 mm 11 x 1 kg","Bastones rectos de brocoli","Estacional","Bastones clasicos - Legumes Frites","Bastones clasicos","Medio",11,"11 X 1 KG",11,1,"9a88ed4806deaa5c9b3abac82886d23a",112,4.1,386,286,184,394.2,294.2,192.2,1800,800,1200,9,2,4,72,0.928755567,20312864,22290133.608,1728000000,1.3768,0.08,1200,168.415902140673,187029,0,0,131382,302352,0.65,134498.65,0.585,0.715,0.715,0.65,0.52,-10,10,10,0,-20,150
"BR0270","Bastones rectos de brocoli 9x9 mm - crocante - Caja de 5 packs de 2,5 kg | Ref 0DP","Bastones rectos de brocoli","Estacional","Bastones clasicos - Sigilo","Bastones clasicos","Medio",12.5,"5 X 2,5 KG",5,2.5,"614801e8bbdec32546c0d92055dfb596",79,4.1,388,288,194,396.2,296.2,202.2,1800,800,1200,8,2,4,64,0.878854361777778,21678336,23729067.768,1728000000,1.3848,0.08,1200,169.394495412844,122276,64806,35602,0,0,0.65,72372.3,0.585,0.65,0.715,0.715,0.715,-10,0,10,10,10,150
"BR0271","13 bolsas de 0,75 kg | Bastones rectos de brocoli 9x9 mm crocante","Bastones rectos de brocoli","Estacional","Bastones clasicos - Sigilo","Bastones clasicos","Medio",9.75,"13 X 0,75 KG",13,0.75,"48d2fa87ef6ac189e633680672b6132e",52,4.1,386,286,199,394.2,294.2,207.2,1800,800,1200,8,2,4,64,0.889990304,21968804,24029738.208,1728000000,1.3768,0.08,1200,168.415902140673,0,625956,7992264,0,306132,0.65,966804.8,0.715,0.52,0.455,0.715,0.585,10,-20,-30,10,-10,150
"BR0272","BonsaiGreen Brocoli zigzag 13 x 0,75 kg","Brocoli zigzag","Forma estable","Bastones clasicos - Sigilo","Bastones clasicos","Forma",9.75,"13 X 0,75 KG",13,0.75,"72188210fb21e6ddf6d4aba9a9301c48",94,4.1,388,288,239,396.2,296.2,247.2,1800,800,1200,7,2,4,56,0.940139458222222,26706816,29010017.568,1728000000,1.3848,0.08,1200,169.394495412844,0,0,39097,0,0,0.65,25413.05,0.715,0.715,0.65,0.715,0.715,10,10,0,10,10,150
"BR0273","5 bolsas de 2,5 kg | Bastones rectos de brocoli 6x6 mm crocante","Bastones rectos de brocoli","Estacional","Bastones clasicos - Sigilo","Bastones clasicos","Fino",12.5,"5 X 2.5 KG",2.5,2.5,"ad99ed562d5d808977b10fa512bfde8b",138,4.1,386,286,214,394.2,294.2,222.2,1800,800,1200,8,2,4,64,0.954420104,23624744,25769342.808,1728000000,1.3768,0.08,1200,168.415902140673,0,304508,185908,0,1127500,0.65,262911.35,0.715,0.585,0.65,0.715,0.52,10,-10,0,10,-20,150
"BR0274","BonsaiGreen Bastones rectos de brocoli 6x6 mm crocante 13 x 1 kg","Bastones rectos de brocoli","Estacional","Bastones clasicos - Sigilo","Bastones clasicos","Fino",13,"13 X 1 KG",13,1,"c61dafed9b7d2c7f917d4debf65896c1",158,4.1,386,286,263,394.2,294.2,271.2,1800,800,1200,6,2,4,48,0.873668088,29034148,31452051.168,1728000000,1.3768,0.08,1200,168.415902140673,0,59720,387840,0,963992,0.65,229377.2,0.715,0.715,0.585,0.715,0.52,10,10,-10,10,-20,150
"BR0275","Gajos de brocoli - sazonado - Caja de 13 packs de 0,75 kg | Ref Y7V","Gajos de brocoli","Forma estable","Bastones clasicos - Sigilo","Bastones clasicos","Forma",9.75,"13 X 0,75 KG",13,0.75,"4f08f853cf7f9be28571df66a50bc322",60,4.1,388,288,164,396.2,296.2,172.2,1800,800,1200,10,2,4,80,0.935575674444444,18326016,20208434.568,1728000000,1.3848,0.08,1200,169.394495412844,0,319284,0,0,805360,0.65,182754.65,0.715,0.585,0.715,0.715,0.52,10,-10,10,10,-20,150
"BR0276","BonsaiGreen Gajos de brocoli sazonado 5 x 2,5 kg | Ref B13","Gajos de brocoli","Forma estable","Bastones clasicos - Sigilo","Bastones clasicos","Forma",12.5,"5 x 2,5 kg",5,2.5,"116dda17a7b7fb82c62f462ef4a94218",6,4.1,386,286,164,394.2,294.2,172.2,1800,800,1200,10,2,4,80,0.92456763,18104944,19970660.808,1728000000,1.3768,0.08,1200,168.415902140673,0,5214468,32879,0,0,0.65,487253.65,0.715,0.455,0.715,0.715,0.715,10,-30,10,10,10,150
"BR0277","BonsaiGreen Brocoli en rejilla sazonado, con cabo 13 x 0,75 kg","Brocoli en rejilla","Forma estable","Bastones clasicos - Sigilo","Bastones clasicos","Forma",9.75,"13 X 0,75 KG",13,0.75,"ab2be01db2336d90876b25f646f81b48",132,4.1,386,286,283,394.2,294.2,291.2,1800,800,1200,6,2,4,48,0.938097888,31242068,33771523.968,1728000000,1.3768,0.08,1200,168.415902140673,0,0,5957995,0,0,0.65,774539.35,0.715,0.715,0.455,0.715,0.715,10,10,-30,10,10,150
"BR0278","5 bolsas de 2,5 kg | Brocoli en rejilla sazonado, con cabo | Ref SEK","Brocoli en rejilla","Forma estable","Bastones clasicos - Sigilo","Bastones clasicos","Forma",12.5,"5 X 2,5 KG",5,2.5,"ab2be01db2336d90876b25f646f81b48",132,4.1,386,286,283,394.2,294.2,291.2,1800,800,1200,6,2,4,48,0.938097888,31242068,33771523.968,1728000000,1.3768,0.08,1200,168.415902140673,0,0,5957995,0,0,0.65,774539.35,0.715,0.715,0.455,0.715,0.715,10,10,-30,10,10,150
"BR0279","13 bolsas de 0,75 kg | Espirales de brocoli sazonado, con cabo","Espirales de brocoli","Forma estable","Bastones clasicos - Sigilo","Bastones clasicos","Forma",9.75,"13 X 0.8 KG",0.75,0.75,"c61dafed9b7d2c7f917d4debf65896c1",158,4.1,386,286,263,394.2,294.2,271.2,1800,800,1200,6,2,4,48,0.873668088,29034148,31452051.168,1728000000,1.3768,0.08,1200,168.415902140673,0,59720,387840,0,963992,0.65,229377.2,0.715,0.715,0.585,0.715,0.52,10,10,-10,10,-20,150
"BR0280","5 bolsas de 2,5 kg | Espirales de brocoli sazonado, con cabo","Espirales de brocoli","Forma estable","Bastones clasicos - Sigilo","Bastones clasicos","Forma",12.5,"5 X 2,5 KG",5,2.5,"ce9d9f5685ddf0df230b3137826b5cde",167,4.1,386,286,256,394.2,294.2,264.2,1800,800,1200,6,2,4,48,0.851117658,28261376,30640235.688,1728000000,1.3768,0.08,1200,168.415902140673,0,0,2340884,0,0,0.65,380393.65,0.715,0.715,0.455,0.715,0.715,10,10,-30,10,10,150
"BR0281","11 bolsas de 1 kg | Tortitas de brocoli | Ref 1Y4","Tortitas de brocoli","Forma estable","Guarniciones - Tortitas","Guarniciones","Forma",11,"11 x 1,0 kg",11,1,"63849e2a342c002e41cdca735b7ffa35",82,4.6,381,283,229,390.2,292.2,238.2,1800,800,1200,7,2,4,56,0.880143574333333,24691467,27158716.008,1728000000,1.3648,0.1,1450,201.728848114169,19900,0,0,0,0,0.7,13930,0.77,0.77,0.77,0.77,0.77,10,10,10,10,10,150
"BR0282","BonsaiVegetales Aros de brocoli crocante 13 x 0,5 kg","Aros de brocoli","Co-produccion","Snacks y aperitivos - Aros y Vegetales","Snacks y aperitivos","Forma",6.5,"13 X 0,5 KG",13,0.5,"1fe6b9010b30d1d429fc0c7a240159aa",22,2.7,395,296,255,400,301.4,260.4,1800,800,1200,6,2,3,36,0.654038,29814600,31393824,1728000000,1.4028,0.06,730,104.387767584098,3121,7105,4650,2342,2766,0.6,11990.4,0.66,0.66,0.66,0.66,0.66,10,10,10,10,10,150
"BR0283","Dippers de brocoli - clasico - Caja de 11 packs de 1 kg","Dippers de brocoli","Forma estable","Bastones clasicos - Sigilo","Bastones clasicos","Forma",11,"11 X 1 KG",11,1,"6e24cdcd39a5b66463bacc58cc283eb7",92,4.1,388,288,227,396.2,296.2,235.2,1800,800,1200,7,2,4,56,0.894501620444444,25365888,27601764.288,1728000000,1.3848,0.08,1200,169.394495412844,0,25144,0,0,0,0.65,16343.6,0.715,0.65,0.715,0.715,0.715,10,0,10,10,10,150
"BR0284","Bastones rectos de brocoli 6x6 mm - clasico - Caja de 11 packs de 1 kg | Ref 8CD","Bastones rectos de brocoli","Estacional","Bastones clasicos - Legumes Frites","Bastones clasicos","Fino",11,"11 x 1,0 kg",11,1,"8044f4664ac51a293ecacbd7a3d0fb38",101,4.8,380,282,210,389.6,291.6,219.6,1800,800,1200,8,2,4,64,0.924006528,22503600,24948176.256,1728000000,1.3624,0.1,1550,215.261977573904,57430,0,0,0,0,0.7,40201,0.63,0.77,0.77,0.77,0.77,-10,10,10,10,10,150
"BR0285","BonsaiPremium Gajos de brocoli 11 x 1 kg | Ref 3T5","Gajos de brocoli","Forma estable","Bastones clasicos - Reserva Privada","Bastones clasicos","Forma",11,"11 X 1 KG",11,1,"e740f34d87ef8ba88af8bc4375aaebab",185,4.8,384,286,167,393.6,295.6,176.6,1800,800,1200,10,2,4,80,0.951253937777778,18340608,20547085.056,1728000000,1.3784,0.1,1550,217.79001019368,2630,5986,158904,1974,2330,0.7,60138.4,0.77,0.77,0.63,0.77,0.77,10,10,-10,10,10,150
"BR0286","11 bolsas de 1 kg | Bastones rectos de brocoli 12x12 mm","Bastones rectos de brocoli","Estacional","Bastones clasicos - Legumes Frites","Bastones clasicos","Medio",11,"11 X 1,0kg",11,1,"228ba4e5ea3c7574cbd9ce77434d4525",25,4.8,380,282,185,389.6,291.6,194.6,1800,800,1200,9,2,4,72,0.921166344,19824600,22107992.256,1728000000,1.3624,0.1,1550,215.261977573904,417,950,621,313,370,0.7,1869.7,0.77,0.77,0.77,0.77,0.77,10,10,10,10,10,150
"BR0287","Brocoli en rejilla - sazonado, con cabo - Caja de 5 packs de 2,5 kg","Brocoli en rejilla","Forma estable","Bastones clasicos - Sigilo","Bastones clasicos","Forma",12.5,"5 X 2,5 KG",5,2.5,"ab2be01db2336d90876b25f646f81b48",132,4.1,386,286,283,394.2,294.2,291.2,1800,800,1200,6,2,4,48,0.938097888,31242068,33771523.968,1728000000,1.3768,0.08,1200,168.415902140673,0,0,5957995,0,0,0.65,774539.35,0.715,0.715,0.455,0.715,0.715,10,10,-30,10,10,150
"BR0288","BonsaiVegetales Pure de brocoli 5 x 2,5 kg","Pure de brocoli","Co-produccion","Guarniciones - Pure","Guarniciones","Forma",12.5,"5 X 2,5 KG",5,2.5,"b8f10d20eb7db7428c07c066fa1e4da0",147,2.7,395,245,214,400,250.4,219.4,1800,800,1200,8,2,4,64,0.813892740740741,20709850,21975104,1728000000,1.3008,0.06,730,96.7975535168196,19903,45313,29657,14937,17640,0.6,76470,0.66,0.6,0.6,0.66,0.66,10,0,0,10,10,150
"BR0289","Gajos de brocoli - clasico - Caja de 5 packs de 2,5 kg | Ref 0F7","Gajos de brocoli","Forma estable","Bastones clasicos - Sigilo","Bastones clasicos","Forma",12.5,"5 X 2,5 KG",5,2.5,"fe503fe59c48da80878a0b8f7ad58dcb",202,4.1,383,248,204,391.2,256.2,212.2,1800,800,1200,8,2,4,64,0.787697717333333,19376736,21267838.368,1728000000,1.2948,0.08,1200,158.385321100917,0,0,0,0,46462,0.65,30200.3,0.715,0.715,0.715,0.715,0.65,10,10,10,10,0,150
"BR0290","BonsaiPremium Brocoli en rejilla 5 x 2,5 kg","Brocoli en rejilla","Forma estable","Bastones clasicos - Reserva Privada","Bastones clasicos","Forma",12.5,"5 X 2,5 KG",5,2.5,"02cf77de65b70dd77905e2e33d78478f",1,2.7,395,296,291,400,301.4,296.4,1800,800,1200,6,2,3,36,0.744458,34023720,35733984,1728000000,1.4028,0.06,730,104.387767584098,0,324352,1773376,0,2564276,0.6,504089.4,0.66,0.54,0.48,0.66,0.42,10,-10,-20,10,-30,150
"BR0291","BonsaiGreen Bastones rectos de brocoli 5 x 2,5 kg | Ref BBL","Bastones rectos de brocoli","Estacional","Bastones clasicos - Sigilo","Bastones clasicos","Grueso",12.5,"5 X 2,5 KG",5,2.5,"5a779fb14ea37232001ecf933514d159",71,2.7,395,296,189,400,301.4,194.4,1800,800,1200,9,2,3,54,0.732402,22097880,23436864,1728000000,1.4028,0.06,730,104.387767584098,0,0,0,0,53472,0.6,32083.2,0.66,0.66,0.66,0.66,0.54,10,10,10,10,-10,150
"BR0292","16 bolsas de 0,5 kg | Espirales de brocoli","Espirales de brocoli","Forma estable","Bastones clasicos - Sigilo","Bastones clasicos","Forma",8,"16 X 0,5 KG",16,0.5,"c36eddeb93ed1ad7e063fda32344745b",156,2.7,395,296,275,400,301.4,280.4,1800,800,1200,6,2,3,36,0.704271333333333,32153000,33805024,1728000000,1.4028,0.06,730,104.387767584098,0,61797,0,0,0,0.6,37078.2,0.66,0.54,0.66,0.66,0.66,10,-10,10,10,10,150
"BR0293","Gajos de brocoli - frito - Caja de 16 packs de 0,75 kg","Gajos de brocoli","Forma estable","Bastones clasicos - Sigilo","Bastones clasicos","Forma",12,"16 X 0,75 KG",16,0.75,"79637c70988d89fe3abe191b59c1ed0c",99,4.1,388,288,219,396.2,296.2,227.2,1800,800,1200,7,2,4,56,0.864076395259259,24471936,26662928.768,1728000000,1.3848,0.08,1200,169.394495412844,333915,0,0,122772,196494,0.65,141522.55,0.52,0.715,0.715,0.65,0.585,-20,10,10,0,-10,150
"BR0294","BonsaiGreen Bastones rectos de brocoli sin gluten 13 x 0,75 kg","Bastones rectos de brocoli","Estacional","Bastones clasicos - Sigilo","Bastones clasicos","Grueso",9.75,"13 X 0,75 KG",13,0.75,"3cdb44bb6e06ba2151d665a0c599b894",45,2.7,395,296,173,400,301.4,178.4,1800,800,1200,10,2,3,60,0.746802222222222,20227160,21507904,1728000000,1.4028,0.06,730,104.387767584098,0,0,0,86600,16394,0.6,30898.2,0.66,0.66,0.66,0.6,0.66,10,10,10,0,10,150
"BR0295","Brocoli en rejilla - clasico - Caja de 13 packs de 0,5 kg | Ref XOB","Brocoli en rejilla","Forma estable","Bastones clasicos - Sigilo","Bastones clasicos","Forma",6.5,"13x0,5 kg",13,0.5,"c96df5913565ba35f3e02e744c9a6dde",160,2.7,395,296,224,400,301.4,229.4,1800,800,1200,7,2,3,42,0.672205722222222,26190080,27656464,1728000000,1.4028,0.06,730,104.387767584098,0,1877934,0,0,2492424,0.6,437035.8,0.66,0.48,0.66,0.66,0.48,10,-20,10,10,-20,150
"BR0296","Bastones rectos de brocoli - clasico - Caja de 11 packs de 1,25 kg","Bastones rectos de brocoli","Estacional","Bastones clasicos - Sigilo","Bastones clasicos","Grueso",13.75,"11 X 1,25 KG",11,1.25,"c96df5913565ba35f3e02e744c9a6dde",160,2.7,395,296,224,400,301.4,229.4,1800,800,1200,7,2,3,42,0.672205722222222,26190080,27656464,1728000000,1.4028,0.06,730,104.387767584098,0,1877934,0,0,2492424,0.6,437035.8,0.66,0.48,0.66,0.66,0.48,10,-20,10,10,-20,150
"BR0297","13 bolsas de 0,5 kg | Bastones rectos de brocoli sin gluten, con cabo","Bastones rectos de brocoli","Estacional","Bastones clasicos - Sigilo","Bastones clasicos","Medio",6.5,"13 X 0,5 KG",13,0.5,"3068e6f2a2ce79314e458b7a6ab57b4d",32,4.1,388,288,144,396.2,296.2,152.2,1800,800,1200,11,2,4,88,0.909605571518518,16091136,17861345.768,1728000000,1.3848,0.08,1200,169.394495412844,17481,39798,26049,13119,354204,0.65,97641.05,0.715,0.715,0.715,0.715,0.52,10,10,10,10,-20,150
"BR0298","Bastones rectos de brocoli - sazonado - Caja de 13 packs de 0,5 kg","Bastones rectos de brocoli","Estacional","Bastones clasicos - Sigilo","Bastones clasicos","Medio",6.5,"13 X 0,5 KG",13,0.5,"e86f3262de6efa8372f7a6e317b74e6b",187,4.1,386,286,144,394.2,294.2,152.2,1800,800,1200,11,2,4,88,0.898903093,15897024,17651188.008,1728000000,1.3768,0.08,1200,168.415902140673,0,0,0,0,28852,0.65,18753.8,0.715,0.715,0.715,0.715,0.65,10,10,10,10,0,150
"BR0299","13 bolsas de 1 kg | Bastones rectos de brocoli | Ref B8C","Bastones rectos de brocoli","Estacional","Bastones clasicos - Sigilo","Bastones clasicos","Grueso",13,"13 X 1 KG",13,1,"600cd59259a79d7fa6a1bffb6451bb8a",76,4.1,386,286,219,394.2,294.2,227.2,1800,800,1200,7,2,4,56,0.853909616,24176724,26349211.008,1728000000,1.3768,0.08,1200,168.415902140673,0,0,0,0,10947,0.65,7115.55,0.715,0.715,0.715,0.715,0.715,10,10,10,10,10,150
"BR0300","13 bolsas de 0,75 kg | Bastones rectos de brocoli 9x9 mm sin gluten, horneado","Bastones rectos de brocoli","Estacional","Bastones clasicos - Sigilo","Bastones clasicos","Medio",9.75,"13X 0,8 KG",13,0.75,"a231d37bbfd765b2d130853c472c6f8c",121,4.8,379,246,212,388.6,255.6,221.6,1800,800,1200,8,2,4,64,0.815210261333333,19765608,22010677.056,1728000000,1.2884,0.1,1550,203.569826707441,0,166453,370721,0,0,0.7,376021.8,0.77,0.56,0.56,0.77,0.77,10,-20,-20,10,10,150
"BR0301","Bastones rectos de brocoli 6x6 mm - clasico - Caja de 11 packs de 1 kg | Ref 4YH","Bastones rectos de brocoli","Estacional","Bastones clasicos - Reserva Privada","Bastones clasicos","Fino",11,"11 X 1 KG",11,1,"d8d0e4bd0a27b5d4b00b32f474a5923a",177,4.8,379,246,251,388.6,255.6,260.6,1800,800,1200,6,2,4,48,0.719011036,23401734,25884397.296,1728000000,1.2884,0.1,1550,203.569826707441,0,0,0,84080,0,0.7,58856,0.77,0.77,0.77,0.63,0.77,10,10,10,-10,10,150
"BR0302","Bastones rectos de brocoli 10x10 mm - clasico - Caja de 5 packs de 1,75 kg","Bastones rectos de brocoli","Estacional","Bastones clasicos - Legumes Frites","Bastones clasicos","Medio",8.75,"5 X 1,75 KG",5,1.75,"d26d5d6c9610627f969c12fa3f73a697",171,4.8,379,246,207,388.6,255.6,216.6,1800,800,1200,8,2,4,64,0.796816528,19299438,21514046.256,1728000000,1.2884,0.1,1550,203.569826707441,662841,80368,0,0,0,0.7,520246.3,0.49,0.63,0.77,0.77,0.77,-30,-10,10,10,10,150
"BR0303","BonsaiVegetales Rosti de brocoli 2 x 3 kg","Rosti de brocoli","Forma estable","Guarniciones - Legumes Croquetas","Guarniciones","Forma",6,"2 X 3 KG",2,3,"25b51ca97d24c6dd7fdc2fd6f9551dac",29,4.6,380,252,144,389.2,261.2,153.2,1800,800,1200,11,2,4,88,0.793128769481481,13789440,15574164.928,1728000000,1.3008,0.1,1450,192.269113149847,217344,0,0,0,0,0.7,25356.8,0.7,0.77,0.77,0.77,0.77,0,10,10,10,10,150
"BR0304","Bocados de brocoli con mozzarella - clasico - Caja de 5 packs de 1 kg | Ref 3D8","Bocados de brocoli con mozzarella","Co-produccion","Snacks y aperitivos - Queso","Snacks y aperitivos","Forma",5,"5 X 1,0 kg",5,1,"4b244c7cfb71e51bf24fcc396d19c509",55,2.7,393,250,168,398.4,255.4,173.4,1800,800,1200,10,2,4,80,0.816837306666667,16506000,17643685.824,1728000000,1.3076,0.06,730,97.3035677879714,70836,161274,105552,53162,62786,0.6,136083,0.6,0.54,0.54,0.6,0.6,0,-10,-10,0,0,150
